date-time,day,active_power,active_energy
2020-10-31-13,0,2342.0,282.7
2020-10-31-14,0,2597.0,284.9
2020-10-31-15,0,2596.2,287.2
2020-10-31-16,0,2654.1,289.6
2020-10-31-17,0,2715.2,292.1
2020-10-31-18,0,2762.3,294.7
2020-10-31-19,0,2690.5,297.3
2020-10-31-20,0,2609.7,299.8
2020-10-31-21,0,2635.6,302.3
2020-10-31-22,0,2530.2,304.8
2020-10-31-23,0,2492.4,307.2
2020-11-01-1,0,2434.3,311.8
2020-11-01-2,0,2384.0,314.1
2020-11-01-3,0,2373.5,316.4
2020-11-01-4,0,2380.0,318.7
2020-11-01-5,0,2386.8,320.9
2020-11-01-6,0,2405.1,323.1
2020-11-01-7,0,2350.8,325.3
2020-11-01-8,0,2418.4,327.5
2020-11-01-9,0,2451.3,329.8
2020-11-01-10,0,2524.3,332.1
2020-11-01-11,0,2609.9,334.5
2020-11-01-12,0,2589.9,337.0
2020-11-01-13,0,2694.8,339.4
2020-11-01-14,0,2662.6,341.9
2020-11-01-15,0,2722.0,344.5
2020-11-01-16,0,2706.6,347.0
2020-11-01-17,0,2738.1,349.6
2020-11-01-18,0,2789.5,352.2
2020-11-01-19,0,2719.2,354.8
2020-11-01-20,0,2726.7,357.4
2020-11-01-21,0,2812.0,360.0
2020-11-01-22,0,2763.3,362.7
2020-11-01-23,0,2697.4,365.2
2020-11-02-0,1,2587.2,367.8
2020-11-02-2,1,2508.0,372.6
2020-11-02-3,1,2505.4,375.0
2020-11-02-4,1,2411.4,377.3
2020-11-02-5,1,2513.5,379.6
2020-11-02-6,1,2513.5,381.9
2020-11-02-7,1,2584.6,384.2
2020-11-02-8,1,2841.3,386.6
2020-11-02-9,1,3275.6,389.2
2020-11-02-10,1,3325.2,392.2
2020-11-02-11,1,3270.7,395.3
2020-11-02-12,1,3088.4,398.4
2020-11-02-13,1,2993.6,401.3
2020-11-02-14,1,3053.1,404.1
2020-11-02-15,1,3090.0,407.0
2020-11-02-16,1,3211.8,409.9
2020-11-02-17,1,3229.2,412.9
2020-11-02-18,1,3145.0,415.9
2020-11-02-19,1,3097.0,418.9
2020-11-02-20,1,2975.1,421.7
2020-11-02-21,1,2816.6,424.5
2020-11-02-22,1,2771.2,427.3
2020-11-02-23,1,2720.9,429.9
2020-11-03-0,1,2608.7,432.4
2020-11-03-1,1,2544.4,434.8
2020-11-03-3,1,2444.5,439.6
2020-11-03-4,1,2510.0,441.9
2020-11-03-5,1,2399.8,444.2
2020-11-03-6,1,2435.1,446.4
2020-11-03-7,1,2532.0,448.8
2020-11-03-8,1,2779.0,451.1
2020-11-03-9,1,3082.0,453.6
2020-11-03-10,1,3041.6,456.5
2020-11-03-11,1,3172.9,459.4
2020-11-03-12,1,3132.4,462.4
2020-11-03-13,1,3356.4,465.3
2020-11-03-14,1,3327.6,468.3
2020-11-03-15,1,3301.4,471.4
2020-11-03-16,1,3354.7,474.5
2020-11-03-17,1,3328.1,477.7
2020-11-03-18,1,3271.6,480.9
2020-11-03-19,1,3061.0,483.9
2020-11-03-20,1,3070.7,486.9
2020-11-03-21,1,3006.4,489.8
2020-11-03-22,1,2822.0,492.5
2020-11-03-23,1,2811.3,495.2
2020-11-04-0,1,2687.2,497.8
2020-11-04-1,1,2575.9,500.2
2020-11-04-2,1,2531.7,502.7
2020-11-05-5,1,2502.6,574.6
2020-11-05-6,1,2475.6,576.9
2020-11-05-7,1,2632.2,579.3
2020-11-05-8,1,2954.3,581.7
2020-11-05-9,1,3237.8,584.3
2020-11-05-10,1,3397.4,587.4
2020-11-05-11,1,3318.5,590.5
2020-11-05-12,1,3027.1,593.6
2020-11-05-13,1,3153.0,596.5
2020-11-05-14,1,3192.0,599.4
2020-11-05-15,1,3292.0,602.4
2020-11-05-16,1,3379.9,605.6
2020-11-05-17,1,3289.5,608.8
2020-11-05-18,1,3102.2,611.9
2020-11-05-19,1,3004.5,614.8
2020-11-05-20,1,2955.8,617.7
2020-11-05-21,1,2760.2,620.5
2020-11-05-22,1,2697.9,623.2
2020-11-05-23,1,2739.5,625.8
2020-11-06-0,1,2539.2,628.3
2020-11-06-1,1,2497.3,630.8
2020-11-06-2,1,2436.0,633.2
2020-11-06-3,1,2412.7,635.5
2020-11-06-4,1,2378.3,637.7
2020-11-06-6,1,2385.7,642.2
2020-11-06-7,1,2458.1,644.5
2020-11-06-8,1,2857.1,646.8
2020-11-06-9,1,3301.9,649.4
2020-11-06-10,1,3386.3,652.4
2020-11-06-11,1,3423.0,655.7
2020-11-06-12,1,3299.1,659.0
2020-11-06-13,1,3301.8,662.1
2020-11-06-14,1,3380.0,665.3
2020-11-06-15,1,3388.1,668.5
2020-11-06-16,1,3163.6,671.6
2020-11-06-17,1,2935.5,674.6
2020-11-06-18,1,2784.6,677.4
2020-11-06-19,1,2679.3,680.0
2020-11-06-20,1,2593.2,682.6
2020-11-06-21,1,2518.4,685.0
2020-11-06-22,1,2507.2,687.3
2020-11-06-23,1,2372.4,689.7
2020-11-10-0,1,2547.6,841.0
2020-11-10-1,1,2611.1,843.5
2020-11-10-2,1,2415.5,845.8
2020-11-10-3,1,2422.0,848.1
2020-11-10-4,1,2408.2,850.3
2020-11-10-5,1,2399.9,852.5
2020-11-11-8,1,2979.3,925.0
2020-11-11-9,1,3216.0,927.7
2020-11-11-10,1,3228.5,930.7
2020-11-11-11,1,3220.6,933.8
2020-11-11-12,1,2992.0,936.8
2020-11-11-13,1,3072.0,939.6
2020-11-11-14,1,3182.0,942.6
2020-11-11-15,1,3235.2,945.6
2020-11-11-16,1,3261.6,948.6
2020-11-11-17,1,3277.8,951.7
2020-11-11-18,1,3166.3,954.9
2020-11-11-19,1,3039.5,957.9
2020-11-11-20,1,2839.9,960.7
2020-11-11-21,1,2774.9,963.4
2020-11-11-22,1,2741.2,966.1
2020-11-11-23,1,2726.4,968.7
2020-11-12-0,1,2664.9,971.3
2020-11-12-1,1,2481.1,973.8
2020-11-12-2,1,2480.2,976.2
2020-11-12-3,1,2421.4,978.5
2020-11-12-4,1,2396.1,980.7
2020-11-12-5,1,2430.6,983.0
2020-11-12-6,1,2471.4,985.2
2020-11-12-7,1,2582.2,987.5
2020-11-12-9,1,3204.4,992.6
2020-11-12-10,1,3166.3,995.7
2020-11-12-11,1,3175.8,998.7
2020-11-12-12,1,2975.0,1.7
2020-11-12-13,1,3028.0,4.5
2020-11-12-14,1,3108.6,7.4
2020-11-12-15,1,3112.2,10.3
2020-11-12-16,1,3156.4,13.3
2020-11-12-17,1,3275.6,16.3
2020-11-12-18,1,3134.2,19.4
2020-11-12-19,1,3070.5,22.5
2020-11-12-20,1,3068.9,25.4
2020-11-12-21,1,2809.5,28.2
2020-11-12-22,1,2720.7,30.9
2020-11-12-23,1,2726.0,33.4
2020-11-13-0,1,2612.5,36.0
2020-11-13-1,1,2475.7,38.4
2020-11-13-2,1,2477.0,40.8
2020-11-13-3,1,2447.4,43.2
2020-11-13-4,1,2442.7,45.5
2020-11-13-5,1,2411.0,47.8
2020-11-13-6,1,2501.5,50.1
2020-11-13-7,1,2413.3,52.4
2020-11-13-8,1,2779.5,54.7
2020-11-13-10,1,3062.0,60.2
2020-11-13-11,1,3061.8,63.1
2020-11-13-12,1,3056.9,66.0
2020-11-13-13,1,2995.4,68.9
2020-11-13-14,1,3019.8,71.7
2020-11-13-15,1,3125.1,74.5
2020-11-13-16,1,3260.1,77.5
2020-11-13-17,1,3320.8,80.6
2020-11-13-18,1,3173.3,83.8
2020-11-13-19,1,3006.8,86.7
2020-11-13-20,1,2853.7,89.5
2020-11-13-21,1,2797.6,92.2
2020-11-13-22,1,2750.0,94.7
2020-11-13-23,1,2630.7,97.3
2020-11-14-0,0,2589.1,99.8
2020-11-14-1,0,2452.4,102.2
2020-11-14-2,0,2472.5,104.6
2020-11-14-3,0,2379.6,106.9
2020-11-14-4,0,2393.9,109.1
2020-11-14-5,0,2343.3,111.4
2020-11-14-6,0,2382.4,113.6
2020-11-14-7,0,2381.3,115.9
2020-11-14-8,0,2409.9,118.1
2020-11-14-9,0,2383.8,120.4
2020-11-15-12,0,2504.1,182.6
2020-11-15-13,0,2331.1,184.9
2020-11-15-14,0,2426.3,187.1
2020-11-15-15,0,2498.4,189.3
2020-11-15-16,0,2638.4,191.7
2020-11-15-17,0,2758.6,194.2
2020-11-15-18,0,2792.8,196.8
2020-11-15-19,0,2758.0,199.4
2020-11-15-20,0,2745.5,202.1
2020-11-15-21,0,2663.1,204.7
2020-11-15-22,0,2688.9,207.2
2020-11-15-23,0,2672.9,209.8
2020-11-16-0,1,2578.5,212.3
2020-11-16-1,1,2529.0,214.7
2020-11-16-2,1,2518.3,217.1
2020-11-16-3,1,2437.8,219.4
2020-11-16-4,1,2440.2,221.7
2020-11-16-5,1,2419.9,224.0
2020-11-16-6,1,2401.0,226.2
2020-11-16-7,1,2468.4,228.5
2020-11-16-8,1,2995.1,230.8
2020-11-16-9,1,3219.4,233.5
2020-11-16-10,1,3202.5,236.6
2020-11-16-11,1,3178.8,239.6
2020-11-16-13,1,3015.6,245.3
2020-11-16-14,1,3147.1,248.1
2020-11-16-15,1,3138.4,251.0
2020-11-16-16,1,3171.3,254.0
2020-11-16-17,1,3198.7,257.0
2020-11-16-18,1,3249.3,260.1
2020-11-16-19,1,3132.0,263.1
2020-11-16-20,1,3156.7,266.1
2020-11-16-21,1,2911.6,269.0
2020-11-16-22,1,2702.5,271.7
2020-11-16-23,1,2716.0,274.3
2020-11-17-0,1,2566.4,276.8
2020-11-17-1,1,2540.1,279.2
2020-11-17-2,1,2443.9,281.6
2020-11-17-3,1,2465.9,283.9
2020-11-17-4,1,2427.9,286.2
2020-11-17-5,1,2381.1,288.4
2020-11-17-6,1,2383.1,290.7
2020-11-17-7,1,2433.0,293.0
2020-11-17-8,1,2550.1,295.2
2020-11-17-9,1,2828.5,297.6
2020-11-17-10,1,2901.9,300.2
2020-11-17-11,1,3021.7,303.0
2020-11-17-12,1,2970.3,305.8
2020-11-17-14,1,3076.3,311.5
2020-11-17-15,1,3055.0,314.4
2020-11-17-16,1,3229.4,317.3
2020-11-17-17,1,3281.9,320.4
2020-11-17-18,1,3242.8,323.6
2020-11-17-19,1,3242.8,326.6
2020-11-17-20,1,3132.6,329.7
2020-11-17-21,1,2936.7,332.6
2020-11-17-22,1,2814.8,335.4
2020-11-17-23,1,2773.1,338.1
2020-11-18-0,1,2736.6,340.8
2020-11-18-1,1,2697.6,343.3
2020-11-18-2,1,2625.4,345.9
2020-11-18-3,1,2553.6,348.3
2020-11-18-4,1,2556.6,350.7
2020-11-18-5,1,2554.0,353.2
2020-11-18-6,1,2552.6,355.5
2020-11-18-7,1,2666.6,357.9
2020-11-18-8,1,2883.4,360.4
2020-11-18-9,1,3389.9,363.1
2020-11-18-10,1,3313.5,366.3
2020-11-18-11,1,3308.7,369.5
2020-11-18-12,1,3369.1,372.6
2020-11-18-13,1,3421.1,375.8
2020-11-19-16,1,3422.7,457.6
2020-11-19-17,1,3357.4,460.9
2020-11-19-18,1,3286.4,464.1
2020-11-19-19,1,3185.4,467.3
2020-11-19-20,1,3205.8,470.3
2020-11-19-21,1,3198.1,473.4
2020-11-19-22,1,2896.9,476.3
2020-11-19-23,1,2834.6,479.0
2020-11-20-0,1,2743.9,481.7
2020-11-20-1,1,2593.2,484.3
2020-11-20-2,1,2493.2,486.7
2020-11-20-3,1,2488.9,489.1
2020-11-20-4,1,2435.4,491.5
2020-11-20-5,1,2503.6,493.8
2020-11-20-6,1,2447.0,496.1
2020-11-20-7,1,2566.1,498.4
2020-11-20-8,1,2891.6,500.8
2020-11-20-9,1,3211.4,503.4
2020-11-20-10,1,3301.3,506.4
2020-11-20-11,1,3344.5,509.6
2020-11-20-12,1,3328.5,512.7
2020-11-20-13,1,3274.8,515.9
2020-11-20-14,1,3346.3,519.0
2020-11-20-15,1,3346.8,522.2
2020-11-21-18,0,2699.4,588.6
2020-11-21-19,0,2715.5,591.1
2020-11-21-20,0,2655.4,593.7
2020-11-21-21,0,2597.4,596.2
2020-11-21-22,0,2552.7,598.6
2020-11-21-23,0,2550.3,601.0
2020-11-22-0,0,2461.0,603.4
2020-11-22-1,0,2418.1,605.7
2020-11-22-2,0,2465.9,608.0
2020-11-22-3,0,2438.1,610.3
2020-11-22-4,0,2341.5,612.6
2020-11-22-5,0,2408.6,614.8
2020-11-22-6,0,2392.0,617.1
2020-11-22-7,0,2373.2,619.3
2020-11-22-8,0,2450.0,621.5
2020-11-22-9,0,2412.8,623.8
2020-11-22-10,0,2552.8,626.1
2020-11-22-11,0,2536.0,628.4
2020-11-22-12,0,2586.4,630.8
2020-11-22-13,0,2636.2,633.2
2020-11-22-14,0,2690.4,635.7
2020-11-22-15,0,2627.3,638.3
2020-11-22-16,0,2684.0,640.7
2020-11-22-17,0,2700.4,643.3
2020-11-22-19,0,2685.8,648.4
2020-11-22-20,0,2715.8,651.0
2020-11-22-21,0,2722.1,653.5
2020-11-22-22,0,2657.1,656.1
2020-11-22-23,0,2563.5,658.6
2020-11-23-0,1,2518.4,661.0
2020-11-23-1,1,2439.4,663.5
2020-11-23-2,1,2476.1,665.8
2020-11-23-3,1,2410.2,668.1
2020-11-23-4,1,2416.1,670.3
2020-11-23-5,1,2391.6,672.6
2020-11-23-6,1,2349.5,674.8
2020-11-23-7,1,2559.5,677.1
2020-11-23-8,1,3164.6,679.4
2020-11-23-9,1,3372.6,682.2
2020-11-23-10,1,3384.5,685.4
2020-11-23-11,1,3245.0,688.5
2020-11-23-12,1,3231.0,691.6
2020-11-23-13,1,3242.7,694.5
2020-11-23-14,1,2914.3,697.4
2020-11-23-15,1,3046.7,700.2
2020-11-23-16,1,3246.1,703.1
2020-11-23-17,1,3246.3,706.1
2020-11-23-18,1,3148.8,709.2
2020-11-23-20,1,2918.7,715.0
2020-11-23-21,1,2952.9,717.8
2020-11-23-22,1,2791.1,720.5
2020-11-23-23,1,2820.9,723.2
2020-11-24-0,1,2843.8,725.8
2020-11-24-1,1,2591.2,728.4
2020-11-24-2,1,2449.1,730.8
2020-11-24-3,1,2517.6,733.2
2020-11-24-4,1,2469.2,735.5
2020-11-24-5,1,2456.1,737.8
2020-11-24-6,1,2551.9,740.1
2020-11-24-7,1,2573.6,742.5
2020-11-24-8,1,3039.3,744.9
2020-11-24-9,1,3418.8,747.7
2020-11-24-10,1,3383.4,750.9
2020-11-24-11,1,3383.5,754.1
2020-11-24-12,1,3242.8,757.3
2020-11-24-13,1,3198.1,760.3
2020-11-24-14,1,3196.7,763.3
2020-11-24-15,1,3420.0,766.4
2020-11-24-16,1,3598.3,769.6
2020-11-24-17,1,3500.2,772.9
2020-11-24-18,1,3332.7,776.3
2020-11-24-19,1,3191.3,779.5
2020-11-25-22,1,2884.5,854.3
2020-11-25-23,1,2815.0,857.1
2020-11-26-0,1,2671.7,859.7
2020-11-26-1,1,2595.6,862.3
2020-11-26-2,1,2540.7,864.7
2020-11-26-3,1,2479.6,867.1
2020-11-26-4,1,2449.5,869.5
2020-11-26-5,1,2579.7,871.8
2020-11-26-6,1,2534.3,874.1
2020-11-26-7,1,2554.8,876.5
2020-11-26-8,1,3164.8,878.9
2020-11-26-9,1,3348.6,881.8
2020-11-26-10,1,3453.8,884.9
2020-11-26-11,1,3412.2,888.1
2020-11-26-12,1,3232.3,891.3
2020-11-26-13,1,3396.8,894.3
2020-11-26-14,1,3239.8,897.4
2020-11-26-15,1,3341.0,900.5
2020-11-26-16,1,3365.4,903.6
2020-11-26-17,1,3451.9,906.8
2020-11-26-18,1,3380.6,910.1
2020-11-26-19,1,3235.2,913.3
2020-11-26-20,1,3183.8,916.3
2020-11-26-21,1,3144.3,919.4
2020-11-26-23,1,2798.5,925.0
2020-11-27-0,1,2747.6,927.6
2020-11-27-1,1,2618.9,930.2
2020-11-27-2,1,2550.9,932.6
2020-11-27-3,1,2506.1,935.0
2020-11-27-4,1,2462.2,937.3
2020-11-27-5,1,2450.4,939.6
2020-11-27-6,1,2517.4,942.0
2020-11-27-7,1,2665.0,944.3
2020-11-27-8,1,3304.6,946.8
2020-11-27-9,1,3284.8,949.6
2020-11-27-10,1,3436.1,952.7
2020-11-27-11,1,3623.3,955.9
2020-11-27-12,1,3472.7,959.3
2020-11-27-13,1,3444.5,962.6
2020-11-27-14,1,3478.6,965.9
2020-11-27-15,1,3508.8,969.2
2020-11-27-16,1,3389.9,972.5
2020-11-27-17,1,3514.2,975.8
2020-11-27-18,1,3314.1,979.1
2020-11-27-19,1,3212.7,982.2
2020-11-27-20,1,3071.8,985.2
2020-11-27-21,1,2922.0,988.1
2020-11-27-22,1,2832.2,990.9
2020-11-29-1,0,2590.7,57.9
2020-11-29-2,0,2591.8,60.3
2020-11-29-3,0,2530.9,62.7
2020-11-29-4,0,2438.2,65.0
2020-11-29-5,0,2437.5,67.4
2020-11-29-6,0,2405.8,69.7
2020-11-29-7,0,2396.1,71.9
2020-11-29-8,0,2489.1,74.2
2020-11-29-9,0,2523.9,76.6
2020-11-29-10,0,2598.4,78.9
2020-11-29-11,0,2580.4,81.4
2020-11-29-12,0,2670.3,83.8
2020-11-29-13,0,2660.4,86.3
2020-11-29-14,0,2701.2,88.8
2020-11-29-15,0,2778.6,91.4
2020-11-29-16,0,2858.0,94.0
2020-11-29-17,0,2951.6,96.7
2020-11-29-18,0,3010.4,99.5
2020-11-29-19,0,2925.5,102.3
2020-11-29-20,0,2875.0,105.1
2020-11-29-21,0,2795.8,107.8
2020-11-29-22,0,2783.8,110.4
2020-11-29-23,0,2728.5,113.1
2020-11-30-0,1,2639.2,115.6
2020-12-01-3,1,2662.7,193.8
2020-12-01-4,1,2588.0,196.2
2020-12-01-5,1,2587.0,198.7
2020-12-01-6,1,2658.8,201.1
2020-12-01-7,1,2808.8,203.6
2020-12-01-8,1,2931.7,206.3
2020-12-01-9,1,3681.9,210.3
2020-12-01-10,1,3525.8,212.8
2020-12-01-11,1,3607.9,216.1
2020-12-01-12,1,3453.9,219.5
2020-12-01-13,1,3516.4,222.8
2020-12-01-14,1,3515.9,226.1
2020-12-01-15,1,3558.3,229.3
2020-12-01-16,1,3688.3,232.7
2020-12-01-17,1,3765.3,236.2
2020-12-01-18,1,3593.0,239.7
2020-12-01-19,1,3407.3,243.1
2020-12-01-20,1,3321.2,246.4
2020-12-01-21,1,3181.6,249.6
2020-12-01-22,1,3023.0,252.6
2020-12-01-23,1,3028.5,255.5
2020-12-02-0,1,2863.9,258.2
2020-12-02-1,1,2771.4,260.9
2020-12-02-2,1,2616.2,263.5
2020-12-02-4,1,2547.5,268.5
2020-12-02-5,1,2539.3,270.9
2020-12-02-6,1,2666.9,273.4
2020-12-02-7,1,2846.6,275.9
2020-12-02-8,1,3465.3,278.4
2020-12-02-9,1,3800.8,281.5
2020-12-02-10,1,3839.1,285.0
2020-12-02-11,1,3586.7,288.6
2020-12-02-12,1,3522.5,292.1
2020-12-02-13,1,3466.0,295.4
2020-12-02-14,1,3437.9,298.7
2020-12-02-15,1,3560.7,302.1
2020-12-02-16,1,3654.7,305.5
2020-12-02-17,1,3584.0,308.9
2020-12-02-18,1,3421.9,312.4
2020-12-02-19,1,3293.0,315.7
2020-12-02-20,1,3217.6,318.8
2020-12-02-21,1,3077.4,321.8
2020-12-02-22,1,2924.7,324.7
2020-12-02-23,1,2920.0,327.5
2020-12-03-0,1,2764.4,330.3
2020-12-03-1,1,2662.9,332.9
2020-12-03-2,1,2592.0,335.4
2020-12-03-3,1,2610.5,337.9
2020-12-03-5,1,2526.0,342.7
2020-12-03-6,1,2542.6,345.1
2020-12-03-7,1,2805.9,347.5
2020-12-03-8,1,3058.9,350.1
2020-12-03-9,1,3323.6,353.0
2020-12-03-10,1,3598.5,356.1
2020-12-03-11,1,3597.6,359.5
2020-12-03-12,1,3424.8,362.9
2020-12-03-13,1,3683.9,366.2
2020-12-03-14,1,3613.5,369.6
2020-12-03-15,1,3705.1,373.0
2020-12-03-16,1,3763.5,376.5
2020-12-03-17,1,3765.5,380.0
2020-12-03-18,1,3621.3,383.7
2020-12-03-19,1,3396.9,387.1
2020-12-03-20,1,3439.9,390.3
2020-12-03-21,1,3202.4,393.5
2020-12-03-22,1,3099.2,396.5
2020-12-03-23,1,2996.4,399.4
2020-12-04-0,1,2945.9,402.2
2020-12-04-1,1,2895.8,405.0
2020-12-04-2,1,2771.5,407.7
2020-12-04-3,1,2719.3,410.3
2020-12-04-4,1,2655.0,412.9
2020-12-05-7,0,2505.0,491.7
2020-12-05-8,0,2625.3,494.1
2020-12-05-9,0,2639.1,496.6
2020-12-05-10,0,2591.3,499.1
2020-12-05-11,0,2581.6,501.6
2020-12-05-12,0,2697.0,504.0
2020-12-05-13,0,2624.8,506.4
2020-12-05-14,0,2719.0,508.9
2020-12-05-15,0,2920.5,511.4
2020-12-05-16,0,2894.2,514.1
2020-12-05-17,0,3052.5,516.9
2020-12-05-18,0,3025.6,519.8
2020-12-05-19,0,2965.8,522.7
2020-12-05-20,0,2883.7,525.4
2020-12-05-21,0,2779.6,528.1
2020-12-05-22,0,2797.9,530.8
2020-12-05-23,0,2726.3,533.5
2020-12-06-0,0,2739.9,536.1
2020-12-06-1,0,2667.6,538.6
2020-12-06-2,0,2596.9,541.2
2020-12-06-3,0,2568.8,543.6
2020-12-06-4,0,2546.6,546.0
2020-12-06-5,0,2524.3,548.4
2020-12-06-6,0,2515.9,550.8
2020-12-06-8,0,2669.7,555.7
2020-12-06-9,0,2621.3,558.1
2020-12-06-10,0,2532.8,560.6
2020-12-06-11,0,2508.6,563.0
2020-12-06-12,0,2485.0,565.4
2020-12-06-13,0,2558.7,567.7
2020-12-06-14,0,2669.2,570.1
2020-12-06-15,0,2843.7,572.6
2020-12-06-16,0,2976.1,575.2
2020-12-06-17,0,3088.3,577.9
2020-12-06-18,0,3098.1,580.8
2020-12-06-19,0,3162.6,583.8
2020-12-06-20,0,3035.9,586.8
2020-12-06-21,0,2992.2,589.6
2020-12-06-22,0,3004.7,592.5
2020-12-06-23,0,2927.7,595.3
2020-12-07-0,1,2910.8,598.0
2020-12-07-1,1,2740.4,600.7
2020-12-07-2,1,2592.4,603.3
2020-12-07-3,1,2594.0,605.7
2020-12-07-4,1,2537.4,608.1
2020-12-07-5,1,2517.3,610.5
2020-12-07-6,1,2610.0,612.9
2020-12-07-7,1,2747.1,615.4
2020-12-07-9,1,3864.9,621.1
2020-12-07-10,1,3894.8,624.7
2020-12-07-11,1,3909.1,628.4
2020-12-07-12,1,3715.7,632.2
2020-12-07-13,1,3775.6,635.8
2020-12-07-14,1,3756.3,639.3
2020-12-07-15,1,3689.9,642.9
2020-12-07-16,1,3724.0,646.5
2020-12-07-17,1,3622.9,650.1
2020-12-07-18,1,3434.5,653.6
2020-12-07-19,1,3195.8,656.9
2020-12-07-20,1,3108.2,659.9
2020-12-07-21,1,3048.3,662.8
2020-12-07-22,1,2943.8,665.7
2020-12-07-23,1,2878.3,668.6
2020-12-08-0,1,2899.0,671.3
2020-12-08-1,1,2728.1,674.0
2020-12-08-2,1,2589.5,676.5
2020-12-08-3,1,2573.1,679.0
2020-12-08-4,1,2551.6,681.4
2020-12-08-5,1,2578.4,683.8
2020-12-08-6,1,2593.2,686.3
2020-12-08-7,1,2768.9,688.7
2020-12-08-8,1,3464.9,691.3
2020-12-09-11,1,3730.9,774.5
2020-12-09-12,1,3566.6,778.0
2020-12-09-13,1,3554.6,781.3
2020-12-09-14,1,3554.6,784.7
2020-12-09-15,1,3487.1,788.0
2020-12-09-16,1,3608.4,791.3
2020-12-09-17,1,3682.3,794.7
2020-12-09-18,1,3547.6,798.3
2020-12-09-19,1,3388.8,801.6
2020-12-09-20,1,3280.1,804.7
2020-12-09-21,1,3050.7,807.8
2020-12-09-22,1,2904.8,810.7
2020-12-09-23,1,2770.0,813.4
2020-12-10-0,1,2788.8,816.1
2020-12-10-1,1,2687.7,818.7
2020-12-10-2,1,2597.5,821.2
2020-12-10-3,1,2614.1,823.6
2020-12-10-4,1,2534.6,826.0
2020-12-10-5,1,2588.4,828.5
2020-12-10-6,1,2650.7,830.9
2020-12-10-7,1,2712.7,833.4
2020-12-10-8,1,3297.0,835.9
2020-12-10-9,1,3714.2,838.9
2020-12-10-10,1,3839.5,842.4
2020-12-11-13,1,3677.8,924.1
2020-12-11-14,1,3739.6,927.6
2020-12-11-15,1,3614.1,931.1
2020-12-11-16,1,3581.6,934.5
2020-12-11-17,1,3529.8,937.9
2020-12-11-18,1,3313.0,941.3
2020-12-11-19,1,3115.7,944.4
2020-12-11-20,1,3056.4,947.4
2020-12-11-21,1,3019.3,950.3
2020-12-11-22,1,2890.1,953.1
2020-12-11-23,1,2722.9,955.7
2020-12-12-0,0,2670.3,958.3
2020-12-12-1,0,2695.9,960.8
2020-12-12-2,0,2567.5,963.4
2020-12-12-3,0,2555.7,965.8
2020-12-12-4,0,2508.1,968.1
2020-12-12-5,0,2476.6,970.5
2020-12-12-6,0,2504.9,972.8
2020-12-12-7,0,2484.4,975.1
2020-12-12-8,0,2557.0,977.4
2020-12-12-9,0,2619.1,979.9
2020-12-12-10,0,2693.2,982.3
2020-12-12-11,0,2554.3,984.7
2020-12-12-12,0,2526.4,987.2
2020-12-12-14,0,2609.0,992.0
2020-12-12-15,0,2760.4,994.4
2020-12-12-16,0,2870.8,997.0
2020-12-12-17,0,2911.9,999.7
2020-12-12-18,0,2971.5,2.5
2020-12-12-19,0,2903.9,5.3
2020-12-12-20,0,2884.4,8.1
2020-12-12-21,0,2833.1,10.8
2020-12-12-22,0,2840.3,13.5
2020-12-12-23,0,2775.2,16.1
2020-12-13-0,0,2744.6,18.8
2020-12-13-1,0,2729.3,21.3
2020-12-13-2,0,2695.8,23.9
2020-12-13-3,0,2621.2,26.4
2020-12-13-4,0,2545.1,28.9
2020-12-13-5,0,2531.3,31.3
2020-12-13-6,0,2555.7,33.7
2020-12-13-7,0,2536.0,36.1
2020-12-13-8,0,2605.0,38.5
2020-12-13-9,0,2696.8,41.0
2020-12-13-10,0,2696.8,43.5
2020-12-13-11,0,2592.3,46.0
2020-12-13-12,0,2707.3,48.5
2020-12-13-13,0,2763.7,51.0
2020-12-13-15,0,2911.4,56.2
2020-12-13-16,0,2988.7,58.9
2020-12-13-17,0,3103.1,61.7
2020-12-13-18,0,3146.9,64.7
2020-12-13-19,0,3046.3,67.6
2020-12-13-20,0,3054.5,70.5
2020-12-13-21,0,2946.9,73.5
2020-12-13-22,0,2886.8,76.3
2020-12-13-23,0,2885.6,79.0
2020-12-14-0,1,2835.4,81.8
2020-12-14-1,1,2870.9,84.5
2020-12-14-2,1,2719.7,87.1
2020-12-14-3,1,2686.5,89.7
2020-12-14-4,1,2680.5,92.2
2020-12-14-5,1,2663.8,94.7
2020-12-14-6,1,2734.9,97.2
2020-12-14-7,1,2994.9,99.7
2020-12-14-8,1,3621.3,102.5
2020-12-14-9,1,3785.3,105.6
2020-12-14-10,1,3923.4,109.3
2020-12-14-11,1,3849.3,112.8
2020-12-14-12,1,3740.1,116.5
2020-12-14-13,1,3840.1,120.0
2020-12-14-14,1,3950.5,123.6
2020-12-15-17,1,3968.0,211.6
2020-12-15-18,1,3747.2,215.3
2020-12-15-19,1,3405.6,218.8
2020-12-15-20,1,3406.4,222.1
2020-12-15-21,1,3306.4,225.3
2020-12-15-22,1,3110.1,228.4
2020-12-15-23,1,3053.6,231.4
2020-12-16-0,1,2940.1,234.4
2020-12-16-1,1,2883.1,237.1
2020-12-16-2,1,2873.2,239.9
2020-12-16-3,1,2765.9,242.5
2020-12-16-4,1,2759.5,245.1
2020-12-16-5,1,2754.6,247.7
2020-12-16-6,1,2721.3,250.3
2020-12-16-7,1,2894.4,252.9
2020-12-16-8,1,3715.6,255.6
